"Id","Label","Interval"
"http://www.webmd.com/lung/coughing-up-blood","http://www.webmd.com/lung/coughing-up-blood","True"
"http://www.webmd.com/beauty/makeup/rm-quiz-makeup","http://www.webmd.com/beauty/makeup/rm-quiz-makeup","True"
"http://www.webmd.com/diet/rm-quiz-vitamins-benefits","http://www.webmd.com/diet/rm-quiz-vitamins-benefits","True"
"http://www.webmd.com/hw-popup/radiation-therapy","http://www.webmd.com/hw-popup/radiation-therapy","True"
"http://www.webmd.com/hw-popup/chemotherapy","http://www.webmd.com/hw-popup/chemotherapy","True"
"http://www.webmd.com/eye-health/tc/pinkeye-prevention","http://www.webmd.com/eye-health/tc/pinkeye-prevention","True"
"http://www.webmd.com/skin-problems-and-treatments/guide/skin-conditions-moles-freckles-skin-tags","http://www.webmd.com/skin-problems-and-treatments/guide/skin-conditions-moles-freckles-skin-tags","True"
"http://www.webmd.com/skin-problems-and-treatments/slideshow-what-your-skin-says-about-your-health","http://www.webmd.com/skin-problems-and-treatments/slideshow-what-your-skin-says-about-your-health","True"
"http://www.webmd.com/a-to-z-guides/what-is-an-ultrasound","http://www.webmd.com/a-to-z-guides/what-is-an-ultrasound","True"
"http://www.webmd.com/smoking-cessation/quit-smoking-11/rm-quiz-stop-smoking","http://www.webmd.com/smoking-cessation/quit-smoking-11/rm-quiz-stop-smoking","True"
"http://www.webmd.com/drugs/mono-9155-BUPROPION+SUSTAINED-RELEASE+SMOKING+DETERRENT+-+ORAL.aspx?drugid=1609&drugname=zyban+oral","http://www.webmd.com/drugs/mono-9155-BUPROPION+SUSTAINED-RELEASE+SMOKING+DETERRENT+-+ORAL.aspx?drugid=1609&drugname=zyban+oral","True"
"http://www.webmd.com/drugs/2/drug-144470/chantix+oral/details","http://www.webmd.com/drugs/2/drug-144470/chantix+oral/details","True"
"http://www.webmd.com/allergies/guide/nasal-polyps-symptoms-and-treatments","http://www.webmd.com/allergies/guide/nasal-polyps-symptoms-and-treatments","True"
"http://www.webmd.com/pain-management/guide/cause-chronic-pain","http://www.webmd.com/pain-management/guide/cause-chronic-pain","True"
"http://www.webmd.com/osteoporosis/features/the-truth-about-vitamin-d-drug-interactions","http://www.webmd.com/osteoporosis/features/the-truth-about-vitamin-d-drug-interactions","True"
"http://www.webmd.com/hw-popup/cyst","http://www.webmd.com/hw-popup/cyst","True"
"http://www.webmd.com/a-to-z-guides/swollen-lymph-nodes-topic-overview","http://www.webmd.com/a-to-z-guides/swollen-lymph-nodes-topic-overview","True"
"http://www.webmd.com/a-to-z-guides/hearing-loss-causes-symptoms-treatment","http://www.webmd.com/a-to-z-guides/hearing-loss-causes-symptoms-treatment","True"
"http://www.webmd.com/first-aid/tc/tick-bites-signs-of-tick-paralysis-topic-overview","http://www.webmd.com/first-aid/tc/tick-bites-signs-of-tick-paralysis-topic-overview","True"
"http://www.webmd.com/digestive-disorders/h-pylori-helicobacter-pylori","http://www.webmd.com/digestive-disorders/h-pylori-helicobacter-pylori","True"
"http://www.webmd.com/ibd-crohns-disease/ulcerative-colitis/ss/slideshow-uc-overview","http://www.webmd.com/ibd-crohns-disease/ulcerative-colitis/ss/slideshow-uc-overview","True"
"http://www.webmd.com/ibd-crohns-disease/crohns-disease-assessment/default.htm","http://www.webmd.com/ibd-crohns-disease/crohns-disease-assessment/default.htm","True"
"http://www.webmd.com/ibd-crohns-disease/ulcerative-colitis/ulcerative-colitis-assessment/default.htm","http://www.webmd.com/ibd-crohns-disease/ulcerative-colitis/ulcerative-colitis-assessment/default.htm","True"
"http://www.webmd.com/women/tc/normal-vaginal-discharge-topic-overview","http://www.webmd.com/women/tc/normal-vaginal-discharge-topic-overview","True"
"http://www.webmd.com/vitamins-supplements/ingredientmono-932-chromium.aspx?activeingredientid=932&activeingredientname=chromium","http://www.webmd.com/vitamins-supplements/ingredientmono-932-chromium.aspx?activeingredientid=932&activeingredientname=chromium","True"
"http://www.webmd.com/women/rm-quiz-breasts-normal","http://www.webmd.com/women/rm-quiz-breasts-normal","True"
"http://www.webmd.com/oral-health/ss/slideshow-tooth-problems","http://www.webmd.com/oral-health/ss/slideshow-tooth-problems","True"
"http://www.webmd.com/oral-health/slideshow-10-secrets-to-whiter-teeth","http://www.webmd.com/oral-health/slideshow-10-secrets-to-whiter-teeth","True"
"http://www.webmd.com/oral-health/default.htm","http://www.webmd.com/oral-health/default.htm","True"
"http://www.webmd.com/women/ss/slideshow-15-healthy-indulgences","http://www.webmd.com/women/ss/slideshow-15-healthy-indulgences","True"
"http://www.webmd.com/skin-problems-and-treatments/resources-support-groups","http://www.webmd.com/skin-problems-and-treatments/resources-support-groups","True"
"http://www.webmd.com/oral-health/guide/dental-health-thrush","http://www.webmd.com/oral-health/guide/dental-health-thrush","True"
"http://www.webmd.com/balance/meditation","http://www.webmd.com/balance/meditation","True"
"http://www.webmd.com/food-recipes/ss/slideshow-condiments-dressings-toppings","http://www.webmd.com/food-recipes/ss/slideshow-condiments-dressings-toppings","True"
"http://www.webmd.com/drugs/2/drug-144377/zostavax+(pf)+subcutaneous/details","http://www.webmd.com/drugs/2/drug-144377/zostavax+(pf)+subcutaneous/details","True"
"http://www.webmd.com/heartburn-gerd/ss/slideshow-heartburn-overview","http://www.webmd.com/heartburn-gerd/ss/slideshow-heartburn-overview","True"
"http://www.webmd.com/drugs/drug-7035-tagamet+oral.aspx","http://www.webmd.com/drugs/drug-7035-tagamet+oral.aspx","True"
"http://www.webmd.com/vitamins-and-supplements/lifestyle-guide-11/supplement-guide-magnesium","http://www.webmd.com/vitamins-and-supplements/lifestyle-guide-11/supplement-guide-magnesium","True"
"http://www.webmd.com/food-recipes/guide/vegetarian-and-vegan-diet","http://www.webmd.com/food-recipes/guide/vegetarian-and-vegan-diet","True"
"http://www.webmd.com/cold-and-flu/ss/slideshow-anatomy-of-a-sore-throat","http://www.webmd.com/cold-and-flu/ss/slideshow-anatomy-of-a-sore-throat","True"
"http://www.webmd.com/alfred-d-wyatt-jr","http://www.webmd.com/alfred-d-wyatt-jr","True"
"http://www.webmd.com/hiv-aids/ss/slideshow-aids-retrospective","http://www.webmd.com/hiv-aids/ss/slideshow-aids-retrospective","True"
"http://www.webmd.com/mental-health/addiction/ss/slideshow-surprising-addictions","http://www.webmd.com/mental-health/addiction/ss/slideshow-surprising-addictions","True"
"http://www.webmd.com/digestive-disorders/digestive-diseases-gastritis","http://www.webmd.com/digestive-disorders/digestive-diseases-gastritis","True"
"http://www.webmd.com/diet/the-truth-about-belly-fat","http://www.webmd.com/diet/the-truth-about-belly-fat","True"
"http://www.webmd.com/food-recipes/how-antioxidants-work1","http://www.webmd.com/food-recipes/how-antioxidants-work1","True"
"http://www.webmd.com/vitamins-supplements/ingredientmono-954-vitamin+e.aspx?activeingredientid=954&activeingredientname=vitamin+e","http://www.webmd.com/vitamins-supplements/ingredientmono-954-vitamin+e.aspx?activeingredientid=954&activeingredientname=vitamin+e","True"
"http://www.webmd.com/vitamins-supplements/ingredientmono-1001-vitamin+c+ascorbic+acid.aspx?activeingredientid=1001&activeingredientname=vitamin+c+(ascorbic+acid)","http://www.webmd.com/vitamins-supplements/ingredientmono-1001-vitamin+c+ascorbic+acid.aspx?activeingredientid=1001&activeingredientname=vitamin+c+(ascorbic+acid)","True"
"http://www.webmd.com/sexual-conditions/rm-quiz-stds","http://www.webmd.com/sexual-conditions/rm-quiz-stds","True"
"http://www.webmd.com/drugs/2/drug-5190/clopidogrel+oral/details","http://www.webmd.com/drugs/2/drug-5190/clopidogrel+oral/details","True"
"http://www.webmd.com/heart-disease/myocarditis","http://www.webmd.com/heart-disease/myocarditis","True"
"http://www.webmd.com/lung/breathing-problems-causes-tests-treatments","http://www.webmd.com/lung/breathing-problems-causes-tests-treatments","True"
"http://www.webmd.com/baby/tc/birth-defects-testing-first-trimester-tests","http://www.webmd.com/baby/tc/birth-defects-testing-first-trimester-tests","True"
"http://www.webmd.com/baby/tc/birth-defects-testing-second-trimester-tests","http://www.webmd.com/baby/tc/birth-defects-testing-second-trimester-tests","True"
"http://www.webmd.com/food-recipes/ss/slideshow-fun-facts-fruits-vegetables","http://www.webmd.com/food-recipes/ss/slideshow-fun-facts-fruits-vegetables","True"
"http://www.webmd.com/vitamins-and-supplements/lifestyle-guide-11/supplement-guide-flaxseed-oil","http://www.webmd.com/vitamins-and-supplements/lifestyle-guide-11/supplement-guide-flaxseed-oil","True"
"http://www.webmd.com/a-to-z-guides/understanding-gout-basic-information","http://www.webmd.com/a-to-z-guides/understanding-gout-basic-information","True"
"http://www.webmd.com/a-to-z-guides/Gout-Symptoms","http://www.webmd.com/a-to-z-guides/Gout-Symptoms","True"
"http://www.webmd.com/a-to-z-guides/Gout-Prevention","http://www.webmd.com/a-to-z-guides/Gout-Prevention","True"
"http://www.webmd.com/a-to-z-guides/Gout-Cause","http://www.webmd.com/a-to-z-guides/Gout-Cause","True"
"http://www.webmd.com/a-to-z-guides/understanding-gout-treatment?page=2","http://www.webmd.com/a-to-z-guides/understanding-gout-treatment?page=2","True"
"http://www.webmd.com/a-to-z-guides/Gout-Other-Treatment","http://www.webmd.com/a-to-z-guides/Gout-Other-Treatment","True"
"http://www.webmd.com/a-to-z-guides/Gout-What-Happens","http://www.webmd.com/a-to-z-guides/Gout-What-Happens","True"
"http://www.webmd.com/a-to-z-guides/Gout-Exams-and-Tests","http://www.webmd.com/a-to-z-guides/Gout-Exams-and-Tests","True"
"http://www.webmd.com/oral-health/features/bad-breath-good-and-bad-foods","http://www.webmd.com/oral-health/features/bad-breath-good-and-bad-foods","True"
"http://www.webmd.com/drugs/2/drug-1575/calcium+oral/details","http://www.webmd.com/drugs/2/drug-1575/calcium+oral/details","True"
"http://www.webmd.com/cold-and-flu/ss/slideshow-anatomy-of-a-sore-throat","http://www.webmd.com/cold-and-flu/ss/slideshow-anatomy-of-a-sore-throat","True"
"http://www.webmd.com/alfred-d-wyatt-jr","http://www.webmd.com/alfred-d-wyatt-jr","True"
"http://www.webmd.com/drugs/2/drug-1575/calcium+oral/details","http://www.webmd.com/drugs/2/drug-1575/calcium+oral/details","True"
"http://www.webmd.com/cold-and-flu/ss/slideshow-anatomy-of-a-sore-throat","http://www.webmd.com/cold-and-flu/ss/slideshow-anatomy-of-a-sore-throat","True"
"http://www.webmd.com/alfred-d-wyatt-jr","http://www.webmd.com/alfred-d-wyatt-jr","True"
"http://www.webmd.com/oral-health/ss/slideshow-mouth-problems","http://www.webmd.com/oral-health/ss/slideshow-mouth-problems","True"
"http://www.webmd.com/hiv-aids/ss/slideshow-aids-retrospective","http://www.webmd.com/hiv-aids/ss/slideshow-aids-retrospective","True"
"http://www.webmd.com/mental-health/addiction/ss/slideshow-surprising-addictions","http://www.webmd.com/mental-health/addiction/ss/slideshow-surprising-addictions","True"
"http://www.webmd.com/hw-popup/sexually-transmitted-diseases-stds","http://www.webmd.com/hw-popup/sexually-transmitted-diseases-stds","True"
"http://www.webmd.com/heart-disease/heart-disease-facts-quiz","http://www.webmd.com/heart-disease/heart-disease-facts-quiz","True"
"http://www.webmd.com/vitamins-supplements/ingredientmono-954-vitamin+e.aspx?activeingredientid=954&activeingredientname=vitamin+e","http://www.webmd.com/vitamins-supplements/ingredientmono-954-vitamin+e.aspx?activeingredientid=954&activeingredientname=vitamin+e","True"
"http://www.webmd.com/vitamins-supplements/ingredientmono-1001-vitamin+c+ascorbic+acid.aspx?activeingredientid=1001&activeingredientname=vitamin+c+(ascorbic+acid)","http://www.webmd.com/vitamins-supplements/ingredientmono-1001-vitamin+c+ascorbic+acid.aspx?activeingredientid=1001&activeingredientname=vitamin+c+(ascorbic+acid)","True"
"http://www.webmd.com/beauty/hair-styling/rm-quiz-hair-care","http://www.webmd.com/beauty/hair-styling/rm-quiz-hair-care","True"
"http://www.webmd.com/beauty/face/ss/slideshow-complexion-care","http://www.webmd.com/beauty/face/ss/slideshow-complexion-care","True"
"http://www.webmd.com/smoking-cessation/ss/slideshow-13-best-quit-smoking-tips-ever","http://www.webmd.com/smoking-cessation/ss/slideshow-13-best-quit-smoking-tips-ever","True"
"http://www.webmd.com/food-recipes/ss/slideshow-fun-facts-fruits-vegetables","http://www.webmd.com/food-recipes/ss/slideshow-fun-facts-fruits-vegetables","True"
"http://www.webmd.com/smoking-cessation/ss/slideshow-tips-quit-smoking","http://www.webmd.com/smoking-cessation/ss/slideshow-tips-quit-smoking","True"
"http://www.webmd.com/skin-problems-and-treatments/resources-support-groups","http://www.webmd.com/skin-problems-and-treatments/resources-support-groups","True"
"http://www.webmd.com/oral-health/ss/slideshow-dry-mouth","http://www.webmd.com/oral-health/ss/slideshow-dry-mouth","True"
"http://www.webmd.com/lung/ss/slideshow-bronchitis-overview","http://www.webmd.com/lung/ss/slideshow-bronchitis-overview","True"
"http://www.webmd.com/lung/copd/ss/slideshow-copd-overview","http://www.webmd.com/lung/copd/ss/slideshow-copd-overview","True"
"http://www.webmd.com/drugs/2/drug-144857/implanon+subdermal/details","http://www.webmd.com/drugs/2/drug-144857/implanon+subdermal/details","True"
"http://www.webmd.com/drugs/2/drug-6996/provera+oral/details","http://www.webmd.com/drugs/2/drug-6996/provera+oral/details","True"
"http://www.webmd.com/drugs/2/drug-63410/nuvaring+vaginal/details","http://www.webmd.com/drugs/2/drug-63410/nuvaring+vaginal/details","True"
"http://www.webmd.com/drugs/2/drug-32743/ortho+evra+transdermal/details","http://www.webmd.com/drugs/2/drug-32743/ortho+evra+transdermal/details","True"
"http://www.webmd.com/beauty/makeup/rm-quiz-makeup","http://www.webmd.com/beauty/makeup/rm-quiz-makeup","True"
"http://www.webmd.com/healthy-aging/ss/slideshow-longer-life-secrets","http://www.webmd.com/healthy-aging/ss/slideshow-longer-life-secrets","True"
"http://www.webmd.com/drugs/2/drug-6028/esterified+estrogens+oral/details","http://www.webmd.com/drugs/2/drug-6028/esterified+estrogens+oral/details","True"
"http://www.webmd.com/drugs/2/drug-77066/seasonale+contraceptive+oral/details","http://www.webmd.com/drugs/2/drug-77066/seasonale+contraceptive+oral/details","True"
"http://www.webmd.com/drugs/2/drug-144664/seasonique+oral/details","http://www.webmd.com/drugs/2/drug-144664/seasonique+oral/details","True"
"http://www.webmd.com/asthma/asthma-health-check/default.htm","http://www.webmd.com/asthma/asthma-health-check/default.htm","True"
"http://www.webmd.com/smoking-cessation/quit-smoking-11/rm-quiz-stop-smoking","http://www.webmd.com/smoking-cessation/quit-smoking-11/rm-quiz-stop-smoking","True"
"http://www.webmd.com/drugs/drug-8334-Folic+Acid+Oral.aspx?drugid=8334&drugname=Folic+Acid+Oral","http://www.webmd.com/drugs/drug-8334-Folic+Acid+Oral.aspx?drugid=8334&drugname=Folic+Acid+Oral","True"
"http://www.webmd.com/cold-and-flu/ss/slideshow-strengthen-immunity","http://www.webmd.com/cold-and-flu/ss/slideshow-strengthen-immunity","True"
"http://www.webmd.com/eye-health/ss/slideshow-healthier-eyes","http://www.webmd.com/eye-health/ss/slideshow-healthier-eyes","True"
"http://www.webmd.com/sex/birth-control/vasectomy-14387","http://www.webmd.com/sex/birth-control/vasectomy-14387","True"
"http://www.webmd.com/eye-health/eye-assessment/default.htm","http://www.webmd.com/eye-health/eye-assessment/default.htm","True"
"http://www.webmd.com/pain-management/treating-nerve-pain-10/slideshow-neuropathy","http://www.webmd.com/pain-management/treating-nerve-pain-10/slideshow-neuropathy","True"
"http://www.webmd.com/digestive-disorders/ss/slideshow-digestive-myths","http://www.webmd.com/digestive-disorders/ss/slideshow-digestive-myths","True"
"http://www.webmd.com/ibd-crohns-disease/ulcerative-colitis/ss/slideshow-uc-overview","http://www.webmd.com/ibd-crohns-disease/ulcerative-colitis/ss/slideshow-uc-overview","True"
"http://www.webmd.com/ibd-crohns-disease/ss/slideshow-inflammatory-bowel-overview","http://www.webmd.com/ibd-crohns-disease/ss/slideshow-inflammatory-bowel-overview","True"
"http://www.webmd.com/women/ss/slideshow-what-is-inflammation","http://www.webmd.com/women/ss/slideshow-what-is-inflammation","True"
"http://www.webmd.com/hw-popup/colonoscopy-diagram","http://www.webmd.com/hw-popup/colonoscopy-diagram","True"
"http://www.webmd.com/digestive-disorders/tc/bowel-obstruction-topic-overview","http://www.webmd.com/digestive-disorders/tc/bowel-obstruction-topic-overview","True"
"http://www.webmd.com/beauty/health-check-personal-skin-evaluator/default.htm","http://www.webmd.com/beauty/health-check-personal-skin-evaluator/default.htm","True"
"http://www.webmd.com/digestive-disorders/ss/slideshow-constipation-facts-10","http://www.webmd.com/digestive-disorders/ss/slideshow-constipation-facts-10","True"
"http://www.webmd.com/colette-bouchez","http://www.webmd.com/colette-bouchez","True"
"http://www.webmd.com/brain/ss/slideshow-medical-marijuana","http://www.webmd.com/brain/ss/slideshow-medical-marijuana","True"
"http://www.webmd.com/erectile-dysfunction/ss/slideshow-erectile-dysfunction","http://www.webmd.com/erectile-dysfunction/ss/slideshow-erectile-dysfunction","True"
"http://www.webmd.com/erectile-dysfunction/rm-quiz-erectile-dysfunction","http://www.webmd.com/erectile-dysfunction/rm-quiz-erectile-dysfunction","True"
"http://www.webmd.com/diabetes/rm-quiz-type-2-diabetes","http://www.webmd.com/diabetes/rm-quiz-type-2-diabetes","True"
"http://www.webmd.com/food-recipes/rm-quiz-alcohol-myths-facts","http://www.webmd.com/food-recipes/rm-quiz-alcohol-myths-facts","True"
"http://www.webmd.com/digestive-disorders/sitz-bath","http://www.webmd.com/digestive-disorders/sitz-bath","True"
"http://www.webmd.com/women/ss/slideshow-thyroid-symptoms-and-solutions","http://www.webmd.com/women/ss/slideshow-thyroid-symptoms-and-solutions","True"
"http://www.webmd.com/women/rm-quiz-thyroid-problem","http://www.webmd.com/women/rm-quiz-thyroid-problem","True"
"http://www.webmd.com/drugs/mono-167-FINASTERIDE+-+ORAL.aspx?drugid=1548&drugname=finasteride+oral","http://www.webmd.com/drugs/mono-167-FINASTERIDE+-+ORAL.aspx?drugid=1548&drugname=finasteride+oral","True"
"http://www.webmd.com/men/guide/prostate-problems","http://www.webmd.com/men/guide/prostate-problems","True"
"http://www.webmd.com/digestive-disorders/slideshow-digestive-myths","http://www.webmd.com/digestive-disorders/slideshow-digestive-myths","True"
"http://www.webmd.com/heartburn-gerd/understanding-gerd-basics","http://www.webmd.com/heartburn-gerd/understanding-gerd-basics","True"
"http://www.webmd.com/vitamins-supplements/ingredientmono-929-vitamin+d.aspx?activeingredientid=929&activeingredientname=vitamin+d","http://www.webmd.com/vitamins-supplements/ingredientmono-929-vitamin+d.aspx?activeingredientid=929&activeingredientname=vitamin+d","True"
"http://boards.webmd.com/webx?50@@.5983fdc8","http://boards.webmd.com/webx?50@@.5983fdc8","True"
"http://www.webmd.com/skin-problems-and-treatments/psoriasis/ss/slideshow-psor-overview","http://www.webmd.com/skin-problems-and-treatments/psoriasis/ss/slideshow-psor-overview","True"
"http://www.webmd.com/multiple-sclerosis/ms-treatment-13/slideshow-faces-of-ms","http://www.webmd.com/multiple-sclerosis/ms-treatment-13/slideshow-faces-of-ms","True"
"http://www.webmd.com/diabetes/rm-quiz-pancreas","http://www.webmd.com/diabetes/rm-quiz-pancreas","True"
"http://www.webmd.com/children/vaccines/ss/slideshow-vaccine-preventable-diseases","http://www.webmd.com/children/vaccines/ss/slideshow-vaccine-preventable-diseases","True"
"http://www.webmd.com/vitamins-supplements/ingredientmono-983-vitamin+k.aspx?activeingredientid=983&activeingredientname=vitamin+k","http://www.webmd.com/vitamins-supplements/ingredientmono-983-vitamin+k.aspx?activeingredientid=983&activeingredientname=vitamin+k","True"
"http://www.webmd.com/a-to-z-guides/kidney-transplant-20666","http://www.webmd.com/a-to-z-guides/kidney-transplant-20666","True"
"http://www.webmd.com/ibd-crohns-disease/crohns-disease-assessment/default.htm","http://www.webmd.com/ibd-crohns-disease/crohns-disease-assessment/default.htm","True"
"http://www.webmd.com/vitamins-supplements/ingredientmono-926-vitamin+b12.aspx?activeingredientid=926&activeingredientname=vitamin+b12","http://www.webmd.com/vitamins-supplements/ingredientmono-926-vitamin+b12.aspx?activeingredientid=926&activeingredientname=vitamin+b12","True"
"http://www.webmd.com/vitamins-and-supplements/video/vtamin-d-and-your-health","http://www.webmd.com/vitamins-and-supplements/video/vtamin-d-and-your-health","True"
"http://www.webmd.com/parenting/raising-fit-kids/food/slideshow-grocery-shopping-myths","http://www.webmd.com/parenting/raising-fit-kids/food/slideshow-grocery-shopping-myths","True"
"http://www.webmd.com/news/articles","http://www.webmd.com/news/articles","True"
"http://www.webmd.com/diet/rm-quiz-vitamins-benefits","http://www.webmd.com/diet/rm-quiz-vitamins-benefits","True"
"http://www.webmd.com/drugs/2/drug-8334/folic+acid+oral/details","http://www.webmd.com/drugs/2/drug-8334/folic+acid+oral/details","True"
"http://www.webmd.com/vitamins-supplements/ingredientmono-857-black+cohosh.aspx?activeingredientid=857&activeingredientname=black+cohosh","http://www.webmd.com/vitamins-supplements/ingredientmono-857-black+cohosh.aspx?activeingredientid=857&activeingredientname=black+cohosh","True"
"http://www.webmd.com/hw-popup/menopause","http://www.webmd.com/hw-popup/menopause","True"
"http://www.webmd.com/drugs/drug-6028-esterified+estrogens+oral.aspx","http://www.webmd.com/drugs/drug-6028-esterified+estrogens+oral.aspx","True"
"http://www.webmd.com/smoking-cessation/effects-of-secondhand-smoke","http://www.webmd.com/smoking-cessation/effects-of-secondhand-smoke","True"
"http://www.webmd.com/parenting/fun-and-fit-family-11/slideshow-beach-safety","http://www.webmd.com/parenting/fun-and-fit-family-11/slideshow-beach-safety","True"
"http://www.webmd.com/healthy-aging/ss/slideshow-causes","http://www.webmd.com/healthy-aging/ss/slideshow-causes","True"
"http://boards.webmd.com/webx/topics/hd/Diabetes/Diabetes-Type-2-Support-Group/ ","http://boards.webmd.com/webx/topics/hd/Diabetes/Diabetes-Type-2-Support-Group/ ","True"
"http://www.webmd.com/food-recipes/ss/slideshow-condiments-dressings-toppings","http://www.webmd.com/food-recipes/ss/slideshow-condiments-dressings-toppings","True"
"http://www.webmd.com/vitamins-and-supplements/lifestyle-guide-11/supplement-guide-cinnamon","http://www.webmd.com/vitamins-and-supplements/lifestyle-guide-11/supplement-guide-cinnamon","True"
"http://www.webmd.com/drugs/drug-58014-benemid+oral.aspx","http://www.webmd.com/drugs/drug-58014-benemid+oral.aspx","True"
"http://www.webmd.com/drugs/drug-8697-probenecid+oral.aspx","http://www.webmd.com/drugs/drug-8697-probenecid+oral.aspx","True"
"http://www.webmd.com/drugs/drug-58017-probalan+oral.aspx","http://www.webmd.com/drugs/drug-58017-probalan+oral.aspx","True"
"http://www.webmd.com/heart-disease/guide/exercise-healthy-heart","http://www.webmd.com/heart-disease/guide/exercise-healthy-heart","True"
"http://www.webmd.com/seibert-andrew","http://www.webmd.com/seibert-andrew","True"
"http://www.webmd.com/cancer/","http://www.webmd.com/cancer/","True"
"http://www.webmd.com/cancer/rm-quiz-cancer-myths-facts","http://www.webmd.com/cancer/rm-quiz-cancer-myths-facts","True"
"http://www.webmd.com/a-to-z-guides/liver-function-test-lft","http://www.webmd.com/a-to-z-guides/liver-function-test-lft","True"
"http://www.webmd.com/sex-relationships/low-testosterone-8/rm-quiz-truth-testosterone-html","http://www.webmd.com/sex-relationships/low-testosterone-8/rm-quiz-truth-testosterone-html","True"
"http://www.webmd.com/drugs/2/drug-5186/estradiol+oral/details","http://www.webmd.com/drugs/2/drug-5186/estradiol+oral/details","True"
"http://www.webmd.com/breast-cancer/","http://www.webmd.com/breast-cancer/","True"
"http://www.webmd.com/cancer/what-to-expect-from-radiation-therapy","http://www.webmd.com/cancer/what-to-expect-from-radiation-therapy","True"
"http://www.webmd.com/cancer/health-check-cancer-risk/default.htm","http://www.webmd.com/cancer/health-check-cancer-risk/default.htm","True"
"http://www.webmd.com/drugs/2/drug-8697/probenecid+oral/details","http://www.webmd.com/drugs/2/drug-8697/probenecid+oral/details","True"
"http://www.webmd.com/drugs/2/drug-8712/sulfinpyrazone+oral/details","http://www.webmd.com/drugs/2/drug-8712/sulfinpyrazone+oral/details","True"
"http://www.webmd.com/hw-popup/colon-polyps-2341","http://www.webmd.com/hw-popup/colon-polyps-2341","True"
"http://www.webmd.com/cancer/understanding-stomach-cancer-basics","http://www.webmd.com/cancer/understanding-stomach-cancer-basics","True"
"http://www.webmd.com/cancer/remission-what-does-it-mean","http://www.webmd.com/cancer/remission-what-does-it-mean","True"
"http://www.webmd.com/skin-problems-and-treatments/eczema/news/20150701/eczema-ra-cord-blood","http://www.webmd.com/skin-problems-and-treatments/eczema/news/20150701/eczema-ra-cord-blood","True"
"http://www.webmd.com/melanoma-skin-cancer/sun-skin-cancer","http://www.webmd.com/melanoma-skin-cancer/sun-skin-cancer","True"
"http://www.webmd.com/melanoma-skin-cancer/ss/slideshow-sun-damaged-skin","http://www.webmd.com/melanoma-skin-cancer/ss/slideshow-sun-damaged-skin","True"
"http://www.webmd.com/diabetes/ss/slideshow-essential-diabetes-tips","http://www.webmd.com/diabetes/ss/slideshow-essential-diabetes-tips","True"
"http://www.webmd.com/melanoma-skin-cancer/slideshow-precancerous-skin-lesions-and-skin-cancer ","http://www.webmd.com/melanoma-skin-cancer/slideshow-precancerous-skin-lesions-and-skin-cancer ","True"
"http://www.webmd.com/cancer/understanding-cancer-treatment","http://www.webmd.com/cancer/understanding-cancer-treatment","True"
"http://www.webmd.com/cancer/ss/does-this-cause-cancer","http://www.webmd.com/cancer/ss/does-this-cause-cancer","True"
"http://www.webmd.com/sexual-conditions/hpv-genital-warts/understanding-genital-warts-basics","http://www.webmd.com/sexual-conditions/hpv-genital-warts/understanding-genital-warts-basics","True"
"http://www.webmd.com/cancer/what-is-anal-cancer","http://www.webmd.com/cancer/what-is-anal-cancer","True"
"http://www.webmd.com/vitamins-supplements/ingredientmono-653-phenylalanine.aspx?activeingredientid=653&activeingredientname=phenylalanine","http://www.webmd.com/vitamins-supplements/ingredientmono-653-phenylalanine.aspx?activeingredientid=653&activeingredientname=phenylalanine","True"
"http://boards.webmd.com/webx?THDX@@.89a6e916!thdchild=.89a6e916","http://boards.webmd.com/webx?THDX@@.89a6e916!thdchild=.89a6e916","True"
"http://boards.webmd.com/webx?THDX@@.896dcfec!thdchild=.896dcfec","http://boards.webmd.com/webx?THDX@@.896dcfec!thdchild=.896dcfec","True"
"http://boards.webmd.com/webx/topics/hd/Welcome-Center/A-Health-Cafe-Meet-Your-Neighbors/?14@@ ","http://boards.webmd.com/webx/topics/hd/Welcome-Center/A-Health-Cafe-Meet-Your-Neighbors/?14@@ ","True"
"http://www.webmd.com/digestive-disorders/ss/slideshow-hemorrhoids","http://www.webmd.com/digestive-disorders/ss/slideshow-hemorrhoids","True"
"http://www.webmd.com/digestive-disorders/rm-quiz-hemorrhoids","http://www.webmd.com/digestive-disorders/rm-quiz-hemorrhoids","True"
"http://www.webmd.com/drugs/2/drug-156312/prednisolone+acetate+oral/details","http://www.webmd.com/drugs/2/drug-156312/prednisolone+acetate+oral/details","True"
"http://www.webmd.com/diabetes/ss/slideshow-what-your-feet-say","http://www.webmd.com/diabetes/ss/slideshow-what-your-feet-say","True"
"http://www.webmd.com/hw-popup/colorectal-cancer","http://www.webmd.com/hw-popup/colorectal-cancer","True"
"http://www.webmd.com/cancer/lymphoma/multiple-myeloma-symptoms-causes-treatment","http://www.webmd.com/cancer/lymphoma/multiple-myeloma-symptoms-causes-treatment","True"
"http://boards.webmd.com/webx/topics/hd/Diet-and-Nutrition/Healthy-Cooking-Elaine-Magee-RD/ ","http://boards.webmd.com/webx/topics/hd/Diet-and-Nutrition/Healthy-Cooking-Elaine-Magee-RD/ ","True"
"http://www.webmd.com/drugs/2/drug-18169/linezolid+intravenous/details","http://www.webmd.com/drugs/2/drug-18169/linezolid+intravenous/details","True"
